record_id,major,degree,school,school_year,female_new_enrollment,female_total_graduated
2134,Software Engineering,Bachelor's,395,2010-2011,,
2135,Software Engineering,Bachelor's,395,2011-2012,,
2235,Computer Information Systems,Bachelor's,397,2004-2005,,
2236,Computer Information Systems,Bachelor's,397,2005-2006,,
2237,Computer Information Systems,Bachelor's,397,2006-2007,,
2238,Computer Information Systems,Bachelor's,397,2007-2008,,
2239,Computer Information Systems,Bachelor's,397,2008-2009,,
2240,Computer Information Systems,Bachelor's,397,2009-2010,,
2241,Computer Information Systems,Bachelor's,397,2010-2011,,
2242,Computer Information Systems,Bachelor's,397,2011-2012,,
2227,Computer Science,Bachelor's,397,2004-2005,,
2228,Computer Science,Bachelor's,397,2005-2006,,
2229,Computer Science,Bachelor's,397,2006-2007,,
2230,Computer Science,Bachelor's,397,2007-2008,,
2231,Computer Science,Bachelor's,397,2008-2009,,
2232,Computer Science,Bachelor's,397,2009-2010,,
2233,Computer Science,Bachelor's,397,2010-2011,,
2234,Computer Science,Bachelor's,397,2011-2012,,
3276,Computer Science,Bachelor's,4,2004-2005,,
3277,Computer Science,Bachelor's,4,2005-2006,,
3278,Computer Science,Bachelor's,4,2006-2007,,
3279,Computer Science,Bachelor's,4,2007-2008,,
3280,Computer Science,Bachelor's,4,2008-2009,,
3281,Computer Science,Bachelor's,4,2009-2010,,
3282,Computer Science,Bachelor's,4,2010-2011,,
3283,Computer Science,Bachelor's,4,2011-2012,,
3284,Computational Mathematics,Bachelor's,4,2010-2011,,
3285,Computational Mathematics,Bachelor's,4,2011-2012,,
3342,Information Science,Bachelor's,40,2004-2005,,
3343,Information Science,Bachelor's,40,2005-2006,,
3344,Information Science,Bachelor's,40,2006-2007,,
3345,Information Science,Bachelor's,40,2007-2008,,
3346,Information Science,Bachelor's,40,2008-2009,,
3347,Information Science,Bachelor's,40,2009-2010,,
3348,Information Science,Bachelor's,40,2010-2011,,
3349,Information Science,Bachelor's,40,2011-2012,,
3334,Computer Science,Bachelor's,40,2004-2005,,
3335,Computer Science,Bachelor's,40,2005-2006,,
3336,Computer Science,Bachelor's,40,2006-2007,,
3337,Computer Science,Bachelor's,40,2007-2008,,
3338,Computer Science,Bachelor's,40,2008-2009,,
3339,Computer Science,Bachelor's,40,2009-2010,,
3340,Computer Science,Bachelor's,40,2010-2011,,
3341,Computer Science,Bachelor's,40,2011-2012,,
3350,Computer Science,Bachelor's,40,2008-2009,,
3351,Computer Science,Bachelor's,40,2009-2010,,
3352,Computer Science,Bachelor's,40,2010-2011,,
3353,Computer Science,Bachelor's,40,2011-2012,,
4707,Computer Science,Bachelor's,40,2015-2016,,
3468,,,402,2004-2005,,
3469,,,402,2005-2006,,
3470,,,402,2006-2007,,
4138,Mechanical Engineering,Bachelor's,41,2010-2011,4,3
4143,Computer Science,Bachelor's,41,2010-2011,2,1
4134,Mechanical Engineering,Bachelor's,41,2014-2015,4,0
4142,Computer Science,Bachelor's,41,2011-2012,8,1
4135,Mechanical Engineering,Bachelor's,41,2013-2014,4,4
4141,Computer Science,Bachelor's,41,2012-2013,6,3
5261,Computer Science,Bachelor's,41,2015-2016,17,6
4140,Computer Science,Bachelor's,41,2013-2014,8,2
5262,Mechanical Engineering,Bachelor's,41,2015-2016,10,6
4136,Mechanical Engineering,Bachelor's,41,2012-2013,4,3
4139,Computer Science,Bachelor's,41,2014-2015,10,0
4137,Mechanical Engineering,Bachelor's,41,2011-2012,0,2
4703,Computer Science,Bachelor's,410,2015-2016,,6
2330,Computer Science,Bachelor's,411,2004-2005,,
2331,Computer Science,Bachelor's,411,2005-2006,,
2332,Computer Science,Bachelor's,411,2006-2007,,
2333,Computer Science,Bachelor's,411,2007-2008,,
2334,Computer Science,Bachelor's,411,2008-2009,,
2335,Computer Science,Bachelor's,411,2009-2010,,
2336,Computer Science,Bachelor's,411,2010-2011,,
2337,Computer Science,Bachelor's,411,2011-2012,,
4511,Computer Science,Bachelor's,411,2015-2016,,
4515,Computer Science,Bachelor's,411,2014-2015,,
4826,Computer Science,Bachelor's,411,2015-2016,,
1641,Computer Science,Bachelor's,412,2005-2006,2,4
1642,Computer Science,Bachelor's,412,2006-2007,2,2
1643,Computer Science,Bachelor's,412,2007-2008,3,4
1644,Computer Science,Bachelor's,412,2008-2009,3,0
3828,Computer Science,Bachelor's,412,2004-2005,1,
3833,Computer Science,Bachelor's,412,2009-2010,7,1
3834,Computer Science,Bachelor's,412,2010-2011,4,0
3835,Computer Science,Bachelor's,412,2011-2012,1,5
4316,Computer Science,Bachelor's,412,2015-2016,11,
4319,Computer Science,Bachelor's,412,2014-2015,8,3
4320,Computer Science,Bachelor's,412,2013-2014,5,4
4321,Computer Science,Bachelor's,412,2012-2013,,7
4560,Computer Science,Bachelor's,412,2015-2016,,
4440,Computer Science,Bachelor'ss,414,2015-2016,,
4680,Computer Science,Bachelor'ss,414,2015-2016,,
2764,Computer Information Systems,Bachelor's,417,2004-2005,,
2765,Computer Information Systems,Bachelor's,417,2005-2006,,
2766,Computer Information Systems,Bachelor's,417,2006-2007,,
2767,Computer Information Systems,Bachelor's,417,2007-2008,,
2768,Computer Information Systems,Bachelor's,417,2008-2009,,
2769,Computer Information Systems,Bachelor's,417,2009-2010,,
2770,Computer Information Systems,Bachelor's,417,2010-2011,,
2771,Computer Information Systems,Bachelor's,417,2011-2012,,
5214,Computer Information Systems,Bachelor's,417,2015-2016,,
4702,Computer Science (BA),Bachelor's,420,2015-2016,,
2756,Computer Science,Bachelor's,421,2004-2005,,
2757,Computer Science,Bachelor's,421,2005-2006,,
2758,Computer Science,Bachelor's,421,2006-2007,,
2759,Computer Science,Bachelor's,421,2007-2008,,
2760,Computer Science,Bachelor's,421,2008-2009,,
2761,Computer Science,Bachelor's,421,2009-2010,,
2762,Computer Science,Bachelor's,421,2010-2011,,
2763,Computer Science,Bachelor's,421,2011-2012,,
1566,Computer Science,Bachelor's,422,2005-2006,20,13
1567,Computer Science,Bachelor's,422,2006-2007,12,9
1568,Computer Science,Bachelor's,422,2007-2008,6,13
1569,Computer Science,Bachelor's,422,2008-2009,17,16
1570,Computer Science,Bachelor's,422,2009-2010,15,19
1571,Computer Science,Bachelor's,422,2010-2011,16,17
1877,Computer Science,Bachelor's,422,2011-2012,10,16
1878,Computer Science,Bachelor's,422,2012-2013,25,19
1907,Computer Science,Bachelor's,422,2013-2014,16,36
1908,Computer Science,Bachelor's,422,2014-2015,27,37
4449,Computer Science,Bachelor's,422,2015-2016,38,37
4885,Computer Science,Bachelor's,422,2016-2017,33,
2071,Computer Engineering,Bachelor's,422,2011-2012,3,1
2072,Computer Engineering,Bachelor's,422,2012-2013,0,0
2073,Computer Engineering,Bachelor's,422,2013-2014,3,1
2074,Computer Engineering,Bachelor's,422,2014-2015,2,2
4353,Computer Engineering,Bachelor's,422,2015-2016,5,3
2075,Mechanical Engineering,Bachelor's,422,2011-2012,12,18
2076,Mechanical Engineering,Bachelor's,422,2012-2013,18,19
2077,Mechanical Engineering,Bachelor's,422,2013-2014,9,13
2078,Mechanical Engineering,Bachelor's,422,2014-2015,8,14
4354,Mechanical Engineering,Bachelor's,422,2015-2016,15,13
4781,Informatics,Bachelor's,424,2015-2016,,14
4782,Informatics,Bachelor's,424,2014-2015,,4
1458,Computer Science + X,Bachelor's,424,2004-2005,,2
1459,Computer Science + X,Bachelor's,424,2005-2006,,2
1460,Computer Science + X,Bachelor's,424,2006-2007,,1
1461,Computer Science + X,Bachelor's,424,2007-2008,,1
1462,Information Science,Bachelor's,424,2004-2005,,19
1463,Information Science,Bachelor's,424,2005-2006,,10
1464,Information Science,Bachelor's,424,2006-2007,,11
1465,Information Science,Bachelor's,424,2007-2008,,10
3330,Information Science,Bachelor's,424,2008-2009,,11
3331,Information Science,Bachelor's,424,2009-2010,,12
3332,Information Science,Bachelor's,424,2010-2011,,10
3333,Information Science,Bachelor's,424,2011-2012,,21
4783,Information Science,Bachelor'ss,424,2013-2014,,14
4784,Information Science,Bachelor'ss,424,2012-2013,,15
4785,Information Science,Bachelor'ss,424,2014-2015,,10
4786,Information Science,Bachelor'ss,424,2015-2016,,4
3320,Computer Science,Bachelor's,424,2008-2009,,1
3321,Computer Science,Bachelor's,424,2009-2010,,0
3322,Computer Science,Bachelor's,424,2008-2009,,
3323,Computer Science,Bachelor's,424,2009-2010,,
3324,Computer Science,Bachelor's,424,2010-2011,,
3325,Computer Science,Bachelor's,424,2011-2012,,
4799,Computer Science,Bachelor's,424,2010-2011,,2
4800,Computer Science,Bachelor's,424,2011-2012,,1
4801,Computer Science,Bachelor's,424,2012-2013,,0
4802,Computer Science,Bachelor's,424,2015-2016,,0
4803,Computer Science,Bachelor's,424,2013-2014,,2
4804,Computer Science,Bachelor's,424,2014-2015,,2
1454,Computer Science (BS),Bachelor's,424,2004-2005,,3
1455,Computer Science (BS),Bachelor's,424,2005-2006,,2
1456,Computer Science (BS),Bachelor's,424,2006-2007,,0
1457,Computer Science (BS),Bachelor's,424,2007-2008,,1
3314,Computer Science (BS),Bachelor's,424,2008-2009,,1
3315,Computer Science (BS),Bachelor's,424,2009-2010,,
4793,Computer Science (BS),Bachelor's,424,2014-2015,,
4794,Computer Science (BS),Bachelor's,424,2010-2011,,1
4795,Computer Science (BS),Bachelor's,424,2011-2012,,1
4796,Computer Science (BS),Bachelor's,424,2015-2016,,
4797,Computer Science (BS),Bachelor's,424,2012-2013,,3
4798,Computer Science (BS),Bachelor's,424,2013-2014,,1
1450,Computer Science (BA),Bachelor's,424,2004-2005,,3
1451,Computer Science (BA),Bachelor's,424,2005-2006,,2
1452,Computer Science (BA),Bachelor's,424,2006-2007,,1
1453,Computer Science (BA),Bachelor's,424,2007-2008,,0
3308,Computer Science (BA),Bachelor's,424,2008-2009,,2
3309,Computer Science (BA),Bachelor's,424,2009-2010,,2
4787,Computer Science (BA),Bachelor's,424,2010-2011,,2
4788,Computer Science (BA),Bachelor's,424,2011-2012,,4
4789,Computer Science (BA),Bachelor's,424,2012-2013,,2
4790,Computer Science (BA),Bachelor's,424,2013-2014,,3
4791,Computer Science (BA),Bachelor's,424,2014-2015,,2
4792,Computer Science (BA),Bachelor's,424,2015-2016,,1
4481,Computer Information Systems,Bachelor's,43,2014-2015,,5
4519,Computer Science,Bachelor's,43,2014-2015,,2
4181,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2014-2015,84,
4182,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2013-2014,59,54
4183,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2012-2013,92,43
4184,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2011-2012,50,31
4185,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2010-2011,41,22
4186,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2009-2010,32,25
4187,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2008-2009,26,11
4188,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2007-2008,17,20
4189,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2006-2007,25,25
4190,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2005-2006,27,22
4191,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2004-2005,30,40
4192,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,430,2003-2004,45,47
3439,Computer Science + X,Bachelor's,430,2007-2008,,
3440,Computer Science + X,Bachelor's,430,2008-2009,,
3441,Computer Science + X,Bachelor's,430,2009-2010,,
3434,Computer Science (BS),Bachelor's,430,2007-2008,,
3435,Computer Science (BS),Bachelor's,430,2008-2009,,
3436,Computer Science (BS),Bachelor's,430,2009-2010,,
3437,Computer Science (BA),Bachelor's,430,2008-2009,,
3438,Computer Science (BA),Bachelor's,430,2009-2010,,
3442,Computer Engineering,Bachelor's,430,2007-2008,,
3443,Computer Engineering,Bachelor's,430,2008-2009,,
3444,Computer Engineering,Bachelor's,430,2009-2010,,
3445,Computer Engineering,Bachelor's,430,2007-2008,,
3446,Computer Engineering,Bachelor's,430,2008-2009,,
3447,Computer Engineering,Bachelor's,430,2009-2010,,
1392,Information Technology,Bachelor's,435,2004-2005,,24
1393,Information Technology,Bachelor's,435,2005-2006,,10
1394,Information Technology,Bachelor's,435,2006-2007,,9
1395,Information Technology,Bachelor's,435,2007-2008,,11
3089,Game Development,Bachelor's,435,2009-2010,,
3090,Information Science,Bachelor's,435,2004-2005,,
3091,Information Science,Bachelor's,435,2005-2006,,
3092,Information Science,Bachelor's,435,2006-2007,,
3093,Information Science,Bachelor's,435,2007-2008,,
3094,Information Science,Bachelor's,435,2008-2009,,
3095,Information Science,Bachelor's,435,2009-2010,,
1388,Computer Science,Bachelor's,435,2004-2005,,9
1389,Computer Science,Bachelor's,435,2005-2006,,4
1390,Computer Science,Bachelor's,435,2006-2007,,3
1391,Computer Science,Bachelor's,435,2007-2008,,4
1400,Computer Science,Bachelor's,435,2004-2005,,2
1401,Computer Science,Bachelor's,435,2005-2006,,7
3087,Computer Science,Bachelor's,435,2008-2009,,
3088,Computer Science,Bachelor's,435,2009-2010,,
1396,Networking,Bachelor's,435,2004-2005,,0
1397,Networking,Bachelor's,435,2005-2006,,2
1398,Networking,Bachelor's,435,2006-2007,,1
1399,Networking,Bachelor's,435,2007-2008,,1
3096,Security,Bachelor's,435,2007-2008,,
3097,Security,Bachelor's,435,2008-2009,,
3098,Security,Bachelor's,435,2009-2010,,
1402,Software Engineering,Bachelor's,435,2006-2007,,2
1403,Software Engineering,Bachelor's,435,2007-2008,,0
3100,Software Engineering,Bachelor's,435,2008-2009,,
3101,Software Engineering,Bachelor's,435,2009-2010,,
1572,Computer Engineering,Bachelor's,437,2009-2010,,13
1573,Computer Engineering,Bachelor's,437,2010-2011,,1
1574,Computer Engineering,Bachelor's,437,2011-2012,,7
1575,Electrical Engineering,Bachelor's,437,2009-2010,,22
1576,Electrical Engineering,Bachelor's,437,2010-2011,,12
1577,Electrical Engineering,Bachelor's,437,2011-2012,,11
1578,Mechanical Engineering,Bachelor's,437,2009-2010,,29
1579,Mechanical Engineering,Bachelor's,437,2010-2011,,10
1580,Mechanical Engineering,Bachelor's,437,2011-2012,,16
2418,Computer Science + X,Bachelor's,438,2007-2008,,
2419,Computer Science + X,Bachelor's,438,2008-2009,,
2420,Computer Science + X,Bachelor's,438,2009-2010,,
2421,Computer Science + X,Bachelor's,438,2010-2011,,
2422,Computer Science + X,Bachelor's,438,2011-2012,,
2423,Computer Science,Bachelor's,438,2007-2008,,
2424,Computer Science,Bachelor's,438,2008-2009,,
2425,Computer Science,Bachelor's,438,2009-2010,,
2426,Computer Science,Bachelor's,438,2010-2011,,
2427,Computer Science,Bachelor's,438,2011-2012,,
3124,Information Technology ,Bachelor'ss,440,2004-2005,,
3125,Information Technology ,Bachelor'ss,440,2005-2006,,
3126,Information Technology ,Bachelor'ss,440,2006-2007,,
3127,Information Technology ,Bachelor'ss,440,2007-2008,,
3128,Information Technology ,Bachelor'ss,440,2008-2009,,
3129,Information Technology ,Bachelor'ss,440,2009-2010,,
3130,Information Technology ,Bachelor'ss,440,2010-2011,,
3131,Information Technology ,Bachelor'ss,440,2011-2012,,
4509,Computer Science,Bachelor's,443,2014-2015,,
3408,Computer Science,Bachelor's,445,2005-2006,,
3409,Computer Science,Bachelor's,445,2006-2007,,
3410,Computer Science,Bachelor's,445,2007-2008,,
3411,Computer Science,Bachelor's,445,2008-2009,,
3412,Computer Science,Bachelor's,445,2009-2010,,
3413,Computer Science,Bachelor's,445,2010-2011,,
3414,Computer Science,Bachelor's,445,2011-2012,,
3077,Computer Science (BS),Bachelor's,448,2004-2005,,
3078,Computer Science (BS),Bachelor's,448,2005-2006,,
3079,Computer Science (BS),Bachelor's,448,2006-2007,,
3080,Computer Science (BS),Bachelor's,448,2007-2008,,
3081,Computer Science (BS),Bachelor's,448,2008-2009,,
3082,Computer Science (BS),Bachelor's,448,2009-2010,,
3071,Computer Science (BA),Bachelor's,448,2004-2005,,
3072,Computer Science (BA),Bachelor's,448,2005-2006,,
3073,Computer Science (BA),Bachelor's,448,2006-2007,,
3074,Computer Science (BA),Bachelor's,448,2007-2008,,
3075,Computer Science (BA),Bachelor's,448,2008-2009,,
3076,Computer Science (BA),Bachelor's,448,2009-2010,,
4768,Computer Science,Bachelor's,451,2015-2016,,
4777,Computer Science,Bachelor's,451,2015-2016,,
4778,Computer Science,Bachelor's,451,2015-2016,,
4779,Computer Science,Bachelor's,451,2015-2016,,
4675,Electrical Engineering,Bachelor's,451,2015-2016,,
4685,Electrical Engineering,Bachelor's,451,2015-2016,,
3949,Game Design,Bachelor's,453,2009-2010,,
3950,Game Design,Bachelor's,453,2010-2011,,
3951,Game Design,Bachelor's,453,2011-2012,,
3926,Web/Resource Management,Bachelor's,453,2004-2005,,
3927,Web/Resource Management,Bachelor's,453,2005-2006,,
3928,Web/Resource Management,Bachelor's,453,2006-2007,,
3929,Web/Resource Management,Bachelor's,453,2007-2008,,
3930,Web/Resource Management,Bachelor's,453,2008-2009,,
3931,Web/Resource Management,Bachelor's,453,2009-2010,,
3932,Web/Resource Management,Bachelor's,453,2010-2011,,
3933,Web/Resource Management,Bachelor's,453,2011-2012,,
3952,Web/Resource Management,Bachelor's,453,2006-2007,,
3953,Web/Resource Management,Bachelor's,453,2007-2008,,
3954,Web/Resource Management,Bachelor's,453,2008-2009,,
3955,Web/Resource Management,Bachelor's,453,2009-2010,,
3956,Web/Resource Management,Bachelor's,453,2010-2011,,
3957,Web/Resource Management,Bachelor's,453,2011-2012,,
3934,Internet Network Design,Bachelor's,453,2004-2005,,
3935,Internet Network Design,Bachelor's,453,2005-2006,,
3936,Internet Network Design,Bachelor's,453,2006-2007,,
3937,Internet Network Design,Bachelor's,453,2007-2008,,
3938,Internet Network Design,Bachelor's,453,2008-2009,,
3939,Internet Network Design,Bachelor's,453,2009-2010,,
3940,Internet Network Design,Bachelor's,453,2010-2011,,
3941,Internet Network Design,Bachelor's,453,2011-2012,,
3942,Network Security,Bachelor's,453,2005-2006,,
3943,Network Security,Bachelor's,453,2006-2007,,
3944,Network Security,Bachelor's,453,2007-2008,,
3945,Network Security,Bachelor's,453,2008-2009,,
3946,Network Security,Bachelor's,453,2009-2010,,
3947,Network Security,Bachelor's,453,2010-2011,,
3948,Network Security,Bachelor's,453,2011-2012,,
1234,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,456,2008-2009,3,5
1231,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,456,2005-2006,2,14
1233,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,456,2007-2008,2,4
1235,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,456,2009-2010,4,6
1237,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,456,2011-2012,7,3
1236,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,456,2010-2011,3,7
4243,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,456,2013-2014,8,5
1232,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,456,2006-2007,0,10
4242,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,456,2012-2013,3,5
2689,Computer Science,Bachelor's,459,2004-2005,,
2690,Computer Science,Bachelor's,459,2005-2006,,
2691,Computer Science,Bachelor's,459,2006-2007,,
2692,Computer Science,Bachelor's,459,2007-2008,,
2693,Computer Science,Bachelor's,459,2008-2009,,
2694,Computer Science,Bachelor's,459,2009-2010,,
2695,Computer Science,Bachelor's,459,2010-2011,,
2696,Computer Science,Bachelor's,459,2011-2012,,
4146,Computer Science,Bachelor's,46,2013-2014,3,5
4149,Computer Science,Bachelor's,46,2010-2011,1,1
4144,Computer Engineering,Bachelor's,46,2014-2015,1,0
5234,Computer Science,Bachelor's,46,2015-2016,5,3
4147,Computer Science,Bachelor's,46,2012-2013,3,2
4145,Computer Science,Bachelor's,46,2014-2015,4,3
4148,Computer Science,Bachelor's,46,2011-2012,4,0
5235,Computer Engineering,Bachelor's,46,2015-2016,0,0
1618,Computer Science,Bachelor's,462,2004-2005,,5
1619,Computer Science,Bachelor's,462,2005-2006,,4
1620,Computer Science,Bachelor's,462,2006-2007,,3
1621,Computer Science,Bachelor's,462,2007-2008,,0
4729,Computer Science,Bachelor's,462,2015-2016,,
4435,Software Engineering,Bachelor's,463,2015-2016,,
4513,Management Information Systems,Bachelor's,464,2015-2016,,
4273,Computer Science,Bachelor's,467,2014-2015,,
4489,Computer Science,Bachelor's,468,2015-2016,,
4538,Computer Science,Bachelor's,468,2014-2015,,
4539,Computer Science,Bachelor's,468,2015-2016,,
4540,Computer Science,Bachelor's,468,2015-2016,,
4541,Computer Science,Bachelor's,468,2013-2014,,
4542,Computer Science,Bachelor's,468,2015-2016,,
2004,Computer Science,Bachelor's,469,2013-2014,,21
4318,Computer Science,Bachelor's,469,2014-2015,,12
2006,Computer Engineering,Bachelor's,469,2013-2014,,3
4334,Computer Engineering,Bachelor's,469,2014-2015,,2
1665,Electrical Engineering,Bachelor's,469,2004-2005,,9
1666,Electrical Engineering,Bachelor's,469,2005-2006,,16
1667,Electrical Engineering,Bachelor's,469,2006-2007,,13
1668,Electrical Engineering,Bachelor's,469,2007-2008,,15
1669,Electrical Engineering,Bachelor's,469,2008-2009,,9
1670,Electrical Engineering,Bachelor's,469,2009-2010,,10
1671,Electrical Engineering,Bachelor's,469,2010-2011,,11
1672,Electrical Engineering,Bachelor's,469,2011-2012,,10
1673,Electrical Engineering,Bachelor's,469,2012-2013,,9
1993,Electrical Engineering,Bachelor's,469,2013-2014,,18
2007,Electrical Engineering,Bachelor's,469,2003-2004,,12
1674,Mechanical Engineering,Bachelor's,469,2003-2004,,18
1675,Mechanical Engineering,Bachelor's,469,2004-2005,,29
1676,Mechanical Engineering,Bachelor's,469,2005-2006,,31
1677,Mechanical Engineering,Bachelor's,469,2006-2007,,27
1678,Mechanical Engineering,Bachelor's,469,2007-2008,,19
1679,Mechanical Engineering,Bachelor's,469,2008-2009,,24
1680,Mechanical Engineering,Bachelor's,469,2009-2010,,28
1681,Mechanical Engineering,Bachelor's,469,2010-2011,,32
1682,Mechanical Engineering,Bachelor's,469,2011-2012,,31
1683,Mechanical Engineering,Bachelor's,469,2012-2013,,
3250,Information Technology,Bachelor's,47,2004-2005,,
3251,Information Technology,Bachelor's,47,2005-2006,,
3252,Information Technology,Bachelor's,47,2006-2007,,
3253,Information Technology,Bachelor's,47,2007-2008,,
3254,Information Technology,Bachelor's,47,2008-2009,,
3255,Information Technology,Bachelor's,47,2009-2010,,
3256,Information Technology,Bachelor's,47,2010-2011,,
3257,Information Technology,Bachelor's,47,2011-2012,,
3266,Game Design,Bachelor's,47,2009-2010,,
3267,Game Design,Bachelor's,47,2010-2011,,
3268,Game Design,Bachelor's,47,2011-2012,,
3242,Computer Science,Bachelor's,47,2004-2005,,
3243,Computer Science,Bachelor's,47,2005-2006,,
3244,Computer Science,Bachelor's,47,2006-2007,,
3245,Computer Science,Bachelor's,47,2007-2008,,
3246,Computer Science,Bachelor's,47,2008-2009,,
3247,Computer Science,Bachelor's,47,2009-2010,,
3248,Computer Science,Bachelor's,47,2010-2011,,
3249,Computer Science,Bachelor's,47,2011-2012,,
3258,Computer Science,Bachelor's,47,2004-2005,,
3259,Computer Science,Bachelor's,47,2005-2006,,
3260,Computer Science,Bachelor's,47,2006-2007,,
3261,Computer Science,Bachelor's,47,2007-2008,,
3262,Computer Science,Bachelor's,47,2008-2009,,
3263,Computer Science,Bachelor's,47,2009-2010,,
3264,Computer Science,Bachelor's,47,2010-2011,,
3265,Computer Science,Bachelor's,47,2011-2012,,
4526,Computer Science (BS),Bachelor's,475,2014-2015,,18
4527,Computer Science (BS),Bachelor's,475,2013-2014,,12
4528,Computer Science (BS),Bachelor's,475,2012-2013,,11
4529,Computer Science (BS),Bachelor's,475,2011-2012,,6
4530,Computer Science (BS),Bachelor's,475,2010-2011,,4
4815,Computer Science (BS),Bachelor's,475,2015-2016,,32
4521,Computer Science (BA),Bachelor'ss,475,2014-2015,,4
4522,Computer Science (BA),Bachelor'ss,475,2013-2014,,9
4523,Computer Science (BA),Bachelor'ss,475,2012-2013,,2
4524,Computer Science (BA),Bachelor'ss,475,2011-2012,,4
4525,Computer Science (BA),Bachelor'ss,475,2010-2011,,1
4814,Computer Science (BA),Bachelor'ss,475,2015-2016,,8
4516,Computer Engineering,Bachelor'ss,476,2015-2016,,
4706,Computer Science / Engineering,Bachelor's,481,2015-2016,22,
4534,Information Technology,Bachelor's,485,2015-2016,,
4479,Computer Information Systems,Bachelor's,485,2014-2015,,
4480,Computer Information Systems,Bachelor's,485,2015-2016,,
3918,Computer Science,Bachelor's,486,2004-2005,,
3919,Computer Science,Bachelor's,486,2005-2006,,
3920,Computer Science,Bachelor's,486,2006-2007,,
3921,Computer Science,Bachelor's,486,2007-2008,,2
3922,Computer Science,Bachelor's,486,2008-2009,,
3923,Computer Science,Bachelor's,486,2009-2010,,
3924,Computer Science,Bachelor's,486,2010-2011,,
3925,Computer Science,Bachelor's,486,2011-2012,,
4274,Computer Science,Bachelor's,486,2015-2016,,
4275,Computer Science,Bachelor's,486,2014-2015,,
4276,Computer Science,Bachelor's,486,2012-2013,,
4277,Computer Science,Bachelor's,486,2013-2014,,
1334,Materials Science and Engineering,Bachelor's,487,2010-2011,2,7
2021,Computer Science,Bachelor's,487,2013-2014,18,8
2014,Chemical Engineering,Bachelor's,487,2012-2013,32,12
2024,Electrical Engineering,Bachelor's,487,2013-2014,6,7
2015,Chemical Engineering,Bachelor's,487,2013-2014,52,16
2019,Computer Engineering,Bachelor's,487,2014-2015,9,2
1308,Biosystems Engineering,Bachelor's,487,2010-2011,8,7
1305,Applied Engineering Sciences,Bachelor's,487,2011-2012,3,13
2016,Chemical Engineering,Bachelor's,487,2014-2015,32,
1314,Civil Engineering,Bachelor's,487,2008-2009,9,16
2023,Electrical Engineering,Bachelor's,487,2012-2013,11,8
1339,Mechanical Engineering,Bachelor's,487,2011-2012,25,14
2027,Mechanical Engineering,Bachelor's,487,2013-2014,37,27
2028,Mechanical Engineering,Bachelor's,487,2014-2015,38,27
1307,Biosystems Engineering,Bachelor's,487,2009-2010,13,7
2020,Computer Science,Bachelor's,487,2012-2013,16,6
2022,Computer Science,Bachelor's,487,2014-2015,31,11
1335,Materials Science and Engineering,Bachelor's,487,2011-2012,3,6
2026,Mechanical Engineering,Bachelor's,487,2012-2013,29,13
2017,Computer Engineering,Bachelor's,487,2012-2013,8,0
2025,Electrical Engineering,Bachelor's,487,2014-2015,13,12
1316,Civil Engineering,Bachelor's,487,2010-2011,15,11
2018,Computer Engineering,Bachelor's,487,2013-2014,6,4
1319,Computer Engineering,Bachelor's,487,2009-2010,7,1
1320,Computer Engineering,Bachelor's,487,2010-2011,11,3
1322,Computer Science,Bachelor's,487,2006-2007,20,5
1323,Computer Science,Bachelor's,487,2007-2008,14,5
1324,Computer Science,Bachelor's,487,2008-2009,10,4
1325,Computer Science,Bachelor's,487,2009-2010,8,2
1326,Computer Science,Bachelor's,487,2010-2011,9,5
1327,Computer Science,Bachelor's,487,2011-2012,13,7
5131,Computer Science,Bachelor's,487,2015-2016,,
1302,Applied Engineering Sciences,Bachelor's,487,2008-2009,5,14
1303,Applied Engineering Sciences,Bachelor's,487,2009-2010,1,16
1304,Applied Engineering Sciences,Bachelor's,487,2010-2011,6,9
1310,Chemical Engineering,Bachelor's,487,2008-2009,22,13
1311,Chemical Engineering,Bachelor's,487,2009-2010,21,15
1312,Chemical Engineering,Bachelor's,487,2010-2011,21,20
